match_date,day,match_hour,week,country,season,league,venue,team,gf,ga,opponent,result,goal_diff
2023-12-16,Saturday,17,15,Germany,2023/2024,Bundesliga,Home,RB Leipzig,3,1,Hoffenheim,W,2
2023-12-19,Tuesday,17,16,Germany,2023/2024,Bundesliga,Away,RB Leipzig,1,1,Bremen,D,0
2024-01-13,Saturday,14,17,Germany,2023/2024,Bundesliga,Home,RB Leipzig,0,1,Frankfurt,L,-1
2024-01-20,Saturday,17,18,Germany,2023/2024,Bundesliga,Home,RB Leipzig,2,3,Leverkusen,L,-1
2024-01-27,Saturday,14,19,Germany,2023/2024,Bundesliga,Away,RB Leipzig,2,5,Stuttgart,L,-3
2024-02-04,Sunday,16,20,Germany,2023/2024,Bundesliga,Home,RB Leipzig,2,0,Union Berlin,W,2
2024-02-10,Saturday,14,21,Germany,2023/2024,Bundesliga,Away,RB Leipzig,2,2,Augsburg,D,0
2024-02-17,Saturday,17,22,Germany,2023/2024,Bundesliga,Home,RB Leipzig,2,0,M'gladbach,W,2
2024-02-24,Saturday,17,23,Germany,2023/2024,Bundesliga,Away,RB Leipzig,1,2,Bayern,L,-1
2024-03-02,Saturday,14,24,Germany,2023/2024,Bundesliga,Away,RB Leipzig,4,1,Bochum,W,3
2024-03-09,Saturday,14,25,Germany,2023/2024,Bundesliga,Home,RB Leipzig,2,0,Darmstadt,W,2
2024-03-15,Friday,19,26,Germany,2023/2024,Bundesliga,Away,RB Leipzig,5,1,1. FC Köln,W,4
2024-03-30,Saturday,14,27,Germany,2023/2024,Bundesliga,Home,RB Leipzig,0,0,Mainz,D,0
2024-04-06,Saturday,13,28,Germany,2023/2024,Bundesliga,Away,RB Leipzig,4,1,Freiburg,W,3
2024-04-13,Saturday,13,29,Germany,2023/2024,Bundesliga,Home,RB Leipzig,3,0,Wolfsburg,W,3
2024-04-20,Saturday,13,30,Germany,2023/2024,Bundesliga,Away,RB Leipzig,2,1,Heidenheim,W,1
2024-04-27,Saturday,13,31,Germany,2023/2024,Bundesliga,Home,RB Leipzig,4,1,Dortmund,W,3
2024-05-03,Friday,18,32,Germany,2023/2024,Bundesliga,Away,RB Leipzig,1,1,Hoffenheim,D,0
2024-05-11,Saturday,13,33,Germany,2023/2024,Bundesliga,Home,RB Leipzig,1,1,Bremen,D,0
2024-05-18,Saturday,13,34,Germany,2023/2024,Bundesliga,Away,RB Leipzig,2,2,Frankfurt,D,0
2024-08-18,Sunday,15,1,France,2024/2025,Ligue 1,Home,Toulouse,0,0,Nantes,D,0
2024-08-25,Sunday,15,2,France,2024/2025,Ligue 1,Away,Toulouse,1,1,Nice,D,0
2024-08-31,Saturday,19,3,France,2024/2025,Ligue 1,Home,Toulouse,1,3,Marseille,L,-2
2024-09-15,Sunday,15,4,France,2024/2025,Ligue 1,Home,Toulouse,2,0,Le Havre,W,2
2024-09-22,Sunday,15,5,France,2024/2025,Ligue 1,Away,Toulouse,0,2,Brest,L,-2
2024-09-29,Sunday,13,6,France,2024/2025,Ligue 1,Home,Toulouse,1,2,Olympique Lyon,L,-1
2024-10-05,Saturday,17,7,France,2024/2025,Ligue 1,Away,Toulouse,1,2,Lille,L,-1
2024-10-20,Sunday,15,8,France,2024/2025,Ligue 1,Home,Toulouse,1,1,Angers SCO,D,0
2024-10-27,Sunday,16,9,France,2024/2025,Ligue 1,Away,Toulouse,3,0,Montpellier,W,3
2024-11-03,Sunday,14,10,France,2024/2025,Ligue 1,Home,Toulouse,1,0,Stade de Reims,W,1
2024-11-10,Sunday,16,11,France,2024/2025,Ligue 1,Away,Toulouse,2,0,Stade Rennais,W,2
2024-11-22,Friday,20,12,France,2024/2025,Ligue 1,Away,Toulouse,0,3,PSG,L,-3
2024-12-01,Sunday,16,13,France,2024/2025,Ligue 1,Home,Toulouse,2,0,Auxerre,W,2
2024-12-07,Saturday,16,14,France,2024/2025,Ligue 1,Away,Toulouse,0,2,Monaco,L,-2
2024-12-13,Friday,19,15,France,2024/2025,Ligue 1,Home,Toulouse,2,1,Saint-Étienne,W,1
2025-01-05,Sunday,14,16,France,2024/2025,Ligue 1,Away,Toulouse,1,0,RC Lens,W,1
2025-01-12,Sunday,16,17,France,2024/2025,Ligue 1,Home,Toulouse,1,2,Strasbourg,L,-1
2025-01-18,Saturday,20,18,France,2024/2025,Ligue 1,Away,Toulouse,0,0,Olympique Lyon,D,0
2025-01-26,Sunday,16,19,France,2024/2025,Ligue 1,Home,Toulouse,1,2,Montpellier,L,-1
2025-02-02,Sunday,14,20,France,2024/2025,Ligue 1,Home,Toulouse,1,1,Nice,D,0
2025-02-09,Sunday,16,21,France,2024/2025,Ligue 1,Away,Toulouse,2,2,Auxerre,D,0
2025-02-15,Saturday,20,22,France,2024/2025,Ligue 1,Home,Toulouse,0,1,PSG,L,-1
2025-02-23,Sunday,16,23,France,2024/2025,Ligue 1,Away,Toulouse,4,1,Le Havre,W,3
2025-03-02,Sunday,16,24,France,2024/2025,Ligue 1,Away,Toulouse,4,0,Angers SCO,W,4
2025-03-07,Friday,19,25,France,2024/2025,Ligue 1,Home,Toulouse,1,1,Monaco,D,0
2025-03-16,Sunday,16,26,France,2024/2025,Ligue 1,Away,Toulouse,1,2,Strasbourg,L,-1
2025-03-30,Sunday,13,27,France,2024/2025,Ligue 1,Home,Toulouse,2,4,Brest,L,-2
2025-04-06,Sunday,18,28,France,2024/2025,Ligue 1,Away,Toulouse,2,3,Marseille,L,-1
2025-04-12,Saturday,17,29,France,2024/2025,Ligue 1,Home,Toulouse,1,2,Lille,L,-1
2025-04-20,Sunday,15,30,France,2024/2025,Ligue 1,Away,Toulouse,0,1,Stade de Reims,L,-1
2025-04-27,Sunday,15,31,France,2024/2025,Ligue 1,Away,Toulouse,0,0,Nantes,D,0
2025-05-03,Saturday,17,32,France,2024/2025,Ligue 1,Home,Toulouse,2,1,Stade Rennais,W,1
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Home,Toulouse,1,1,RC Lens,D,0
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Away,Toulouse,3,2,Saint-Étienne,W,1
2024-08-17,Saturday,15,1,France,2024/2025,Ligue 1,Home,Brest,1,5,Marseille,L,-4
2024-08-25,Sunday,13,2,France,2024/2025,Ligue 1,Away,Brest,0,2,RC Lens,L,-2
2024-08-31,Saturday,15,3,France,2024/2025,Ligue 1,Home,Brest,4,0,Saint-Étienne,W,4
2024-09-14,Saturday,19,4,France,2024/2025,Ligue 1,Away,Brest,1,3,PSG,L,-2
2024-09-22,Sunday,15,5,France,2024/2025,Ligue 1,Home,Brest,2,0,Toulouse,W,2
2024-09-27,Friday,17,6,France,2024/2025,Ligue 1,Away,Brest,0,3,Auxerre,L,-3
2024-10-06,Sunday,15,7,France,2024/2025,Ligue 1,Home,Brest,2,0,Le Havre,W,2
2024-10-19,Saturday,15,8,France,2024/2025,Ligue 1,Home,Brest,1,1,Stade Rennais,D,0
2024-10-26,Saturday,17,9,France,2024/2025,Ligue 1,Away,Brest,2,1,Stade de Reims,W,1
2024-11-02,Saturday,18,10,France,2024/2025,Ligue 1,Home,Brest,0,1,Nice,L,-1
2024-11-10,Sunday,16,11,France,2024/2025,Ligue 1,Away,Brest,1,3,Montpellier,L,-2
2024-11-22,Friday,18,12,France,2024/2025,Ligue 1,Away,Brest,2,3,Monaco,L,-1
2024-11-30,Saturday,18,13,France,2024/2025,Ligue 1,Home,Brest,3,1,Strasbourg,W,2
2024-12-06,Friday,18,14,France,2024/2025,Ligue 1,Away,Brest,1,3,Lille,L,-2
2024-12-15,Sunday,16,15,France,2024/2025,Ligue 1,Home,Brest,4,1,Nantes,W,3
2025-01-05,Sunday,14,16,France,2024/2025,Ligue 1,Away,Brest,0,2,Angers SCO,L,-2
2025-01-11,Saturday,16,17,France,2024/2025,Ligue 1,Home,Brest,2,1,Olympique Lyon,W,1
2025-01-18,Saturday,18,18,France,2024/2025,Ligue 1,Away,Brest,2,1,Stade Rennais,W,1
2025-01-26,Sunday,14,19,France,2024/2025,Ligue 1,Away,Brest,1,0,Le Havre,W,1
2025-02-01,Saturday,16,20,France,2024/2025,Ligue 1,Home,Brest,2,5,PSG,L,-3
2025-02-07,Friday,18,21,France,2024/2025,Ligue 1,Away,Brest,2,0,Nantes,W,2
2025-02-14,Friday,19,22,France,2024/2025,Ligue 1,Home,Brest,2,2,Auxerre,D,0
2025-02-23,Sunday,16,23,France,2024/2025,Ligue 1,Away,Brest,0,0,Strasbourg,D,0
2025-03-02,Sunday,14,24,France,2024/2025,Ligue 1,Away,Brest,1,2,Olympique Lyon,L,-1
2025-03-09,Sunday,14,25,France,2024/2025,Ligue 1,Home,Brest,2,0,Angers SCO,W,2
2025-03-16,Sunday,16,26,France,2024/2025,Ligue 1,Home,Brest,0,0,Stade de Reims,D,0
2025-03-30,Sunday,13,27,France,2024/2025,Ligue 1,Away,Brest,4,2,Toulouse,W,2
2025-04-05,Saturday,17,28,France,2024/2025,Ligue 1,Home,Brest,2,1,Monaco,W,1
2025-04-13,Sunday,13,29,France,2024/2025,Ligue 1,Away,Brest,3,3,Saint-Étienne,D,0
2025-04-20,Sunday,15,30,France,2024/2025,Ligue 1,Home,Brest,1,3,RC Lens,L,-2
2025-04-27,Sunday,18,31,France,2024/2025,Ligue 1,Away,Brest,1,4,Marseille,L,-3
2025-05-04,Sunday,15,32,France,2024/2025,Ligue 1,Home,Brest,1,0,Montpellier,W,1
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Home,Brest,2,0,Lille,W,2
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Away,Brest,0,6,Nice,L,-6
2024-08-17,Saturday,15,1,France,2024/2025,Ligue 1,Away,Marseille,5,1,Brest,W,4
2024-08-25,Sunday,18,2,France,2024/2025,Ligue 1,Home,Marseille,2,2,Stade de Reims,D,0
2024-08-31,Saturday,19,3,France,2024/2025,Ligue 1,Away,Marseille,3,1,Toulouse,W,2
2024-09-14,Saturday,15,4,France,2024/2025,Ligue 1,Home,Marseille,2,0,Nice,W,2
2024-09-22,Sunday,18,5,France,2024/2025,Ligue 1,Away,Marseille,3,2,Olympique Lyon,W,1
2024-09-29,Sunday,18,6,France,2024/2025,Ligue 1,Away,Marseille,0,1,Strasbourg,L,-1
2024-10-04,Friday,18,7,France,2024/2025,Ligue 1,Home,Marseille,1,1,Angers SCO,D,0
2024-10-20,Sunday,18,8,France,2024/2025,Ligue 1,Away,Marseille,5,0,Montpellier,W,5
2024-10-27,Sunday,19,9,France,2024/2025,Ligue 1,Home,Marseille,0,3,PSG,L,-3
2024-11-03,Sunday,19,10,France,2024/2025,Ligue 1,Away,Marseille,2,1,Nantes,W,1
2024-11-08,Friday,19,11,France,2024/2025,Ligue 1,Home,Marseille,1,3,Auxerre,L,-2
2024-11-23,Saturday,16,12,France,2024/2025,Ligue 1,Away,Marseille,3,1,RC Lens,W,2
2024-12-01,Sunday,19,13,France,2024/2025,Ligue 1,Home,Marseille,2,1,Monaco,W,1
2024-12-08,Sunday,19,14,France,2024/2025,Ligue 1,Away,Marseille,2,0,Saint-Étienne,W,2
2024-12-14,Saturday,16,15,France,2024/2025,Ligue 1,Home,Marseille,1,1,Lille,D,0
2025-01-05,Sunday,19,16,France,2024/2025,Ligue 1,Home,Marseille,5,1,Le Havre,W,4
2025-01-11,Saturday,20,17,France,2024/2025,Ligue 1,Away,Marseille,2,1,Stade Rennais,W,1
2025-01-19,Sunday,19,18,France,2024/2025,Ligue 1,Home,Marseille,1,1,Strasbourg,D,0
2025-01-26,Sunday,19,19,France,2024/2025,Ligue 1,Away,Marseille,0,2,Nice,L,-2
2025-02-02,Sunday,19,20,France,2024/2025,Ligue 1,Home,Marseille,3,2,Olympique Lyon,W,1
2025-02-09,Sunday,19,21,France,2024/2025,Ligue 1,Away,Marseille,2,0,Angers SCO,W,2
2025-02-15,Saturday,16,22,France,2024/2025,Ligue 1,Home,Marseille,5,1,Saint-Étienne,W,4
2025-02-22,Saturday,20,23,France,2024/2025,Ligue 1,Away,Marseille,0,3,Auxerre,L,-3
2025-03-02,Sunday,19,24,France,2024/2025,Ligue 1,Home,Marseille,2,0,Nantes,W,2
2025-03-08,Saturday,20,25,France,2024/2025,Ligue 1,Home,Marseille,0,1,RC Lens,L,-1
2025-03-16,Sunday,19,26,France,2024/2025,Ligue 1,Away,Marseille,1,3,PSG,L,-2
2025-03-29,Saturday,16,27,France,2024/2025,Ligue 1,Away,Marseille,1,3,Stade de Reims,L,-2
2025-04-06,Sunday,18,28,France,2024/2025,Ligue 1,Home,Marseille,3,2,Toulouse,W,1
2025-04-12,Saturday,15,29,France,2024/2025,Ligue 1,Away,Marseille,0,3,Monaco,L,-3
2025-04-19,Saturday,19,30,France,2024/2025,Ligue 1,Home,Marseille,5,1,Montpellier,W,4
2025-04-27,Sunday,18,31,France,2024/2025,Ligue 1,Home,Marseille,4,1,Brest,W,3
2025-05-04,Sunday,18,32,France,2024/2025,Ligue 1,Away,Marseille,1,1,Lille,D,0
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Away,Marseille,3,1,Le Havre,W,2
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Home,Marseille,4,2,Stade Rennais,W,2
2024-08-18,Sunday,13,1,France,2024/2025,Ligue 1,Home,Auxerre,2,1,Nice,W,1
2024-08-25,Sunday,15,2,France,2024/2025,Ligue 1,Away,Auxerre,0,2,Nantes,L,-2
2024-09-01,Sunday,15,3,France,2024/2025,Ligue 1,Away,Auxerre,1,3,Le Havre,L,-2
2024-09-14,Saturday,17,4,France,2024/2025,Ligue 1,Home,Auxerre,0,3,Monaco,L,-3
2024-09-22,Sunday,15,5,France,2024/2025,Ligue 1,Away,Auxerre,2,3,Montpellier,L,-1
2024-09-27,Friday,17,6,France,2024/2025,Ligue 1,Home,Auxerre,3,0,Brest,W,3
2024-10-05,Saturday,15,7,France,2024/2025,Ligue 1,Away,Auxerre,1,3,Saint-Étienne,L,-2
2024-10-20,Sunday,15,8,France,2024/2025,Ligue 1,Home,Auxerre,2,1,Stade de Reims,W,1
2024-10-27,Sunday,14,9,France,2024/2025,Ligue 1,Away,Auxerre,2,2,Olympique Lyon,D,0
2024-11-03,Sunday,16,10,France,2024/2025,Ligue 1,Home,Auxerre,4,0,Stade Rennais,W,4
2024-11-08,Friday,19,11,France,2024/2025,Ligue 1,Away,Auxerre,3,1,Marseille,W,2
2024-11-24,Sunday,16,12,France,2024/2025,Ligue 1,Home,Auxerre,1,0,Angers SCO,W,1
2024-12-01,Sunday,16,13,France,2024/2025,Ligue 1,Away,Auxerre,0,2,Toulouse,L,-2
2024-12-06,Friday,20,14,France,2024/2025,Ligue 1,Home,Auxerre,0,0,PSG,D,0
2024-12-14,Saturday,18,15,France,2024/2025,Ligue 1,Home,Auxerre,2,2,RC Lens,D,0
2025-01-05,Sunday,14,16,France,2024/2025,Ligue 1,Away,Auxerre,1,3,Strasbourg,L,-2
2025-01-10,Friday,20,17,France,2024/2025,Ligue 1,Home,Auxerre,0,0,Lille,D,0
2025-01-19,Sunday,16,18,France,2024/2025,Ligue 1,Away,Auxerre,0,2,Angers SCO,L,-2
2025-01-24,Friday,19,19,France,2024/2025,Ligue 1,Home,Auxerre,1,1,Saint-Étienne,D,0
2025-02-01,Saturday,18,20,France,2024/2025,Ligue 1,Away,Auxerre,2,4,Monaco,L,-2
2025-02-09,Sunday,16,21,France,2024/2025,Ligue 1,Home,Auxerre,2,2,Toulouse,D,0
2025-02-14,Friday,19,22,France,2024/2025,Ligue 1,Away,Auxerre,2,2,Brest,D,0
2025-02-22,Saturday,20,23,France,2024/2025,Ligue 1,Home,Auxerre,3,0,Marseille,W,3
2025-03-02,Sunday,16,24,France,2024/2025,Ligue 1,Home,Auxerre,0,1,Strasbourg,L,-1
2025-03-09,Sunday,16,25,France,2024/2025,Ligue 1,Away,Auxerre,2,0,Stade de Reims,W,2
2025-03-14,Friday,19,26,France,2024/2025,Ligue 1,Away,Auxerre,1,1,Nice,D,0
2025-03-30,Sunday,15,27,France,2024/2025,Ligue 1,Home,Auxerre,1,0,Montpellier,W,1
2025-04-06,Sunday,15,28,France,2024/2025,Ligue 1,Away,Auxerre,1,0,Stade Rennais,W,1
2025-04-13,Sunday,18,29,France,2024/2025,Ligue 1,Home,Auxerre,1,3,Olympique Lyon,L,-2
2025-04-20,Sunday,13,30,France,2024/2025,Ligue 1,Away,Auxerre,1,3,Lille,L,-2
2025-04-27,Sunday,15,31,France,2024/2025,Ligue 1,Away,Auxerre,4,0,RC Lens,W,4
2025-05-04,Sunday,15,32,France,2024/2025,Ligue 1,Home,Auxerre,1,2,Le Havre,L,-1
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Home,Auxerre,1,1,Nantes,D,0
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Away,Auxerre,1,3,PSG,L,-2
2024-08-17,Saturday,17,1,France,2024/2025,Ligue 1,Away,Lille,2,0,Stade de Reims,W,2
2024-08-24,Saturday,17,2,France,2024/2025,Ligue 1,Home,Lille,2,0,Angers SCO,W,2
2024-09-01,Sunday,18,3,France,2024/2025,Ligue 1,Home,Lille,1,3,PSG,L,-2
2024-09-13,Friday,18,4,France,2024/2025,Ligue 1,Away,Lille,0,1,Saint-Étienne,L,-1
2024-09-21,Saturday,15,5,France,2024/2025,Ligue 1,Home,Lille,3,3,Strasbourg,D,0
2024-09-28,Saturday,17,6,France,2024/2025,Ligue 1,Away,Lille,3,0,Le Havre,W,3
2024-10-05,Saturday,17,7,France,2024/2025,Ligue 1,Home,Lille,2,1,Toulouse,W,1
2024-10-18,Friday,18,8,France,2024/2025,Ligue 1,Away,Lille,0,0,Monaco,D,0
2024-10-26,Saturday,19,9,France,2024/2025,Ligue 1,Away,Lille,2,0,RC Lens,W,2
2024-11-01,Friday,20,10,France,2024/2025,Ligue 1,Home,Lille,1,1,Olympique Lyon,D,0
2024-11-10,Sunday,14,11,France,2024/2025,Ligue 1,Away,Lille,2,2,Nice,D,0
2024-11-24,Sunday,14,12,France,2024/2025,Ligue 1,Home,Lille,1,0,Stade Rennais,W,1
2024-12-01,Sunday,14,13,France,2024/2025,Ligue 1,Away,Lille,2,2,Montpellier,D,0
2024-12-06,Friday,18,14,France,2024/2025,Ligue 1,Home,Lille,3,1,Brest,W,2
2024-12-14,Saturday,16,15,France,2024/2025,Ligue 1,Away,Lille,1,1,Marseille,D,0
2025-01-04,Saturday,18,16,France,2024/2025,Ligue 1,Home,Lille,1,1,Nantes,D,0
2025-01-10,Friday,20,17,France,2024/2025,Ligue 1,Away,Lille,0,0,Auxerre,D,0
2025-01-17,Friday,20,18,France,2024/2025,Ligue 1,Home,Lille,2,1,Nice,W,1
2025-01-25,Saturday,18,19,France,2024/2025,Ligue 1,Away,Lille,1,2,Strasbourg,L,-1
2025-02-01,Saturday,20,20,France,2024/2025,Ligue 1,Home,Lille,4,1,Saint-Étienne,W,3
2025-02-08,Saturday,18,21,France,2024/2025,Ligue 1,Home,Lille,1,2,Le Havre,L,-1
2025-02-16,Sunday,19,22,France,2024/2025,Ligue 1,Away,Lille,2,0,Stade Rennais,W,2
2025-02-22,Saturday,16,23,France,2024/2025,Ligue 1,Home,Lille,2,1,Monaco,W,1
2025-03-01,Saturday,20,24,France,2024/2025,Ligue 1,Away,Lille,1,4,PSG,L,-3
2025-03-08,Saturday,18,25,France,2024/2025,Ligue 1,Home,Lille,1,0,Montpellier,W,1
2025-03-15,Saturday,16,26,France,2024/2025,Ligue 1,Away,Lille,0,1,Nantes,L,-1
2025-03-30,Sunday,18,27,France,2024/2025,Ligue 1,Home,Lille,1,0,RC Lens,W,1
2025-04-05,Saturday,19,28,France,2024/2025,Ligue 1,Away,Lille,1,2,Olympique Lyon,L,-1
2025-04-12,Saturday,17,29,France,2024/2025,Ligue 1,Away,Lille,2,1,Toulouse,W,1
2025-04-20,Sunday,13,30,France,2024/2025,Ligue 1,Home,Lille,3,1,Auxerre,W,2
2025-04-27,Sunday,13,31,France,2024/2025,Ligue 1,Away,Lille,2,0,Angers SCO,W,2
2025-05-04,Sunday,18,32,France,2024/2025,Ligue 1,Home,Lille,1,1,Marseille,D,0
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Away,Lille,0,2,Brest,L,-2
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Home,Lille,2,1,Stade de Reims,W,1
2024-08-18,Sunday,13,1,France,2024/2025,Ligue 1,Away,Nice,1,2,Auxerre,L,-1
2024-08-25,Sunday,15,2,France,2024/2025,Ligue 1,Home,Nice,1,1,Toulouse,D,0
2024-09-01,Sunday,15,3,France,2024/2025,Ligue 1,Away,Nice,4,1,Angers SCO,W,3
2024-09-14,Saturday,15,4,France,2024/2025,Ligue 1,Away,Nice,0,2,Marseille,L,-2
2024-09-20,Friday,18,5,France,2024/2025,Ligue 1,Home,Nice,8,0,Saint-Étienne,W,8
2024-09-28,Saturday,15,6,France,2024/2025,Ligue 1,Away,Nice,0,0,RC Lens,D,0
2024-10-06,Sunday,18,7,France,2024/2025,Ligue 1,Home,Nice,1,1,PSG,D,0
2024-10-20,Sunday,15,8,France,2024/2025,Ligue 1,Away,Nice,1,1,Nantes,D,0
2024-10-27,Sunday,16,9,France,2024/2025,Ligue 1,Home,Nice,2,1,Monaco,W,1
2024-11-02,Saturday,18,10,France,2024/2025,Ligue 1,Away,Nice,1,0,Brest,W,1
2024-11-10,Sunday,14,11,France,2024/2025,Ligue 1,Home,Nice,2,2,Lille,D,0
2024-11-24,Sunday,19,12,France,2024/2025,Ligue 1,Home,Nice,2,1,Strasbourg,W,1
2024-12-01,Sunday,16,13,France,2024/2025,Ligue 1,Away,Nice,1,4,Olympique Lyon,L,-3
2024-12-07,Saturday,18,14,France,2024/2025,Ligue 1,Home,Nice,2,1,Le Havre,W,1
2024-12-15,Sunday,14,15,France,2024/2025,Ligue 1,Away,Nice,2,2,Montpellier,D,0
2025-01-03,Friday,20,16,France,2024/2025,Ligue 1,Home,Nice,3,2,Stade Rennais,W,1
2025-01-11,Saturday,18,17,France,2024/2025,Ligue 1,Away,Nice,4,2,Stade de Reims,W,2
2025-01-17,Friday,20,18,France,2024/2025,Ligue 1,Away,Nice,1,2,Lille,L,-1
2025-01-26,Sunday,19,19,France,2024/2025,Ligue 1,Home,Nice,2,0,Marseille,W,2
2025-02-02,Sunday,14,20,France,2024/2025,Ligue 1,Away,Nice,1,1,Toulouse,D,0
2025-02-08,Saturday,16,21,France,2024/2025,Ligue 1,Home,Nice,2,0,RC Lens,W,2
2025-02-16,Sunday,16,22,France,2024/2025,Ligue 1,Away,Nice,3,1,Le Havre,W,2
2025-02-23,Sunday,16,23,France,2024/2025,Ligue 1,Home,Nice,2,0,Montpellier,W,2
2025-03-01,Saturday,16,24,France,2024/2025,Ligue 1,Away,Nice,3,1,Saint-Étienne,W,2
2025-03-09,Sunday,19,25,France,2024/2025,Ligue 1,Home,Nice,0,2,Olympique Lyon,L,-2
2025-03-14,Friday,19,26,France,2024/2025,Ligue 1,Home,Nice,1,1,Auxerre,D,0
2025-03-29,Saturday,20,27,France,2024/2025,Ligue 1,Away,Nice,1,2,Monaco,L,-1
2025-04-04,Friday,18,28,France,2024/2025,Ligue 1,Home,Nice,1,2,Nantes,L,-1
2025-04-12,Saturday,19,29,France,2024/2025,Ligue 1,Away,Nice,2,2,Strasbourg,D,0
2025-04-20,Sunday,15,30,France,2024/2025,Ligue 1,Home,Nice,2,1,Angers SCO,W,1
2025-04-25,Friday,18,31,France,2024/2025,Ligue 1,Away,Nice,3,1,PSG,W,2
2025-05-02,Friday,18,32,France,2024/2025,Ligue 1,Home,Nice,1,0,Stade de Reims,W,1
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Away,Nice,0,2,Stade Rennais,L,-2
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Home,Nice,6,0,Brest,W,6
2024-08-18,Sunday,18,1,France,2024/2025,Ligue 1,Away,Olympique Lyon,0,3,Stade Rennais,L,-3
2024-08-24,Saturday,15,2,France,2024/2025,Ligue 1,Home,Olympique Lyon,0,2,Monaco,L,-2
2024-08-30,Friday,18,3,France,2024/2025,Ligue 1,Home,Olympique Lyon,4,3,Strasbourg,W,1
2024-09-15,Sunday,18,4,France,2024/2025,Ligue 1,Away,Olympique Lyon,0,0,RC Lens,D,0
2024-09-22,Sunday,18,5,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,3,Marseille,L,-1
2024-09-29,Sunday,13,6,France,2024/2025,Ligue 1,Away,Olympique Lyon,2,1,Toulouse,W,1
2024-10-06,Sunday,13,7,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,0,Nantes,W,2
2024-10-20,Sunday,13,8,France,2024/2025,Ligue 1,Away,Olympique Lyon,4,0,Le Havre,W,4
2024-10-27,Sunday,14,9,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,2,Auxerre,D,0
2024-11-01,Friday,20,10,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,1,Lille,D,0
2024-11-10,Sunday,19,11,France,2024/2025,Ligue 1,Home,Olympique Lyon,1,0,Saint-Étienne,W,1
2024-11-23,Saturday,20,12,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,1,Stade de Reims,D,0
2024-12-01,Sunday,16,13,France,2024/2025,Ligue 1,Home,Olympique Lyon,4,1,Nice,W,3
2024-12-07,Saturday,20,14,France,2024/2025,Ligue 1,Away,Olympique Lyon,3,0,Angers SCO,W,3
2024-12-15,Sunday,19,15,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,3,PSG,L,-2
2025-01-04,Saturday,20,16,France,2024/2025,Ligue 1,Home,Olympique Lyon,1,0,Montpellier,W,1
2025-01-11,Saturday,16,17,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,2,Brest,L,-1
2025-01-18,Saturday,20,18,France,2024/2025,Ligue 1,Home,Olympique Lyon,0,0,Toulouse,D,0
2025-01-26,Sunday,16,19,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,1,Nantes,D,0
2025-02-02,Sunday,19,20,France,2024/2025,Ligue 1,Away,Olympique Lyon,2,3,Marseille,L,-1
2025-02-09,Sunday,14,21,France,2024/2025,Ligue 1,Home,Olympique Lyon,4,0,Stade de Reims,W,4
2025-02-16,Sunday,14,22,France,2024/2025,Ligue 1,Away,Olympique Lyon,4,1,Montpellier,W,3
2025-02-23,Sunday,19,23,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,3,PSG,L,-1
2025-03-02,Sunday,14,24,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,1,Brest,W,1
2025-03-09,Sunday,19,25,France,2024/2025,Ligue 1,Away,Olympique Lyon,2,0,Nice,W,2
2025-03-16,Sunday,14,26,France,2024/2025,Ligue 1,Home,Olympique Lyon,4,2,Le Havre,W,2
2025-03-28,Friday,19,27,France,2024/2025,Ligue 1,Away,Olympique Lyon,2,4,Strasbourg,L,-2
2025-04-05,Saturday,19,28,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,1,Lille,W,1
2025-04-13,Sunday,18,29,France,2024/2025,Ligue 1,Away,Olympique Lyon,3,1,Auxerre,W,2
2025-04-20,Sunday,18,30,France,2024/2025,Ligue 1,Away,Olympique Lyon,1,2,Saint-Étienne,L,-1
2025-04-26,Saturday,19,31,France,2024/2025,Ligue 1,Home,Olympique Lyon,4,1,Stade Rennais,W,3
2025-05-04,Sunday,15,32,France,2024/2025,Ligue 1,Home,Olympique Lyon,1,2,RC Lens,L,-1
2025-05-10,Saturday,19,33,France,2024/2025,Ligue 1,Away,Olympique Lyon,0,2,Monaco,L,-2
2025-05-17,Saturday,19,34,France,2024/2025,Ligue 1,Home,Olympique Lyon,2,0,Angers SCO,W,2
