,match_week,match_date,match_hour,league,home_id,home_name,away_id,away_name,winner,home_goals,away_goals
2983,10,2024-11-09,14,Bundesliga,15,Mainz,4,Dortmund,HOME_TEAM,3,1
2984,11,2024-11-24,14,Bundesliga,720,Holstein Kiel,15,Mainz,AWAY_TEAM,0,3
2985,12,2024-12-01,14,Bundesliga,15,Mainz,2,Hoffenheim,HOME_TEAM,2,0
2986,13,2024-12-08,14,Bundesliga,11,Wolfsburg,15,Mainz,HOME_TEAM,4,3
2987,14,2024-12-14,14,Bundesliga,15,Mainz,5,Bayern,HOME_TEAM,2,1
2988,15,2024-12-21,14,Bundesliga,19,Frankfurt,15,Mainz,AWAY_TEAM,1,3
2989,16,2025-01-11,14,Bundesliga,15,Mainz,36,Bochum,HOME_TEAM,2,0
2990,17,2025-01-14,19,Bundesliga,3,Leverkusen,15,Mainz,HOME_TEAM,1,0
2991,18,2025-01-19,14,Bundesliga,28,Union Berlin,15,Mainz,HOME_TEAM,2,1
2992,19,2025-01-25,14,Bundesliga,15,Mainz,10,Stuttgart,HOME_TEAM,2,0
2993,20,2025-01-31,19,Bundesliga,12,Bremen,15,Mainz,HOME_TEAM,1,0
2994,21,2025-02-08,14,Bundesliga,15,Mainz,16,Augsburg,DRAW,0,0
2995,22,2025-02-16,18,Bundesliga,44,Heidenheim,15,Mainz,AWAY_TEAM,0,2
2996,23,2025-02-22,14,Bundesliga,15,Mainz,20,St. Pauli,HOME_TEAM,2,0
2997,24,2025-03-01,14,Bundesliga,721,RB Leipzig,15,Mainz,AWAY_TEAM,1,2
2998,25,2025-03-07,19,Bundesliga,18,M'gladbach,15,Mainz,AWAY_TEAM,1,3
2999,26,2025-03-15,14,Bundesliga,15,Mainz,17,Freiburg,DRAW,2,2
3000,27,2025-03-30,15,Bundesliga,4,Dortmund,15,Mainz,HOME_TEAM,3,1
3001,28,2025-04-05,13,Bundesliga,15,Mainz,720,Holstein Kiel,DRAW,1,1
3002,29,2025-04-12,13,Bundesliga,2,Hoffenheim,15,Mainz,HOME_TEAM,2,0
3003,30,2025-04-19,13,Bundesliga,15,Mainz,11,Wolfsburg,DRAW,2,2
3004,31,2025-04-26,13,Bundesliga,5,Bayern,15,Mainz,HOME_TEAM,3,0
3005,32,2025-05-04,17,Bundesliga,15,Mainz,19,Frankfurt,DRAW,1,1
3006,33,2025-05-10,13,Bundesliga,36,Bochum,15,Mainz,AWAY_TEAM,1,4
3007,34,2025-05-17,13,Bundesliga,15,Mainz,3,Leverkusen,DRAW,2,2
3008,1,2024-08-24,13,Bundesliga,16,Augsburg,12,Bremen,DRAW,2,2
3009,2,2024-09-01,13,Bundesliga,44,Heidenheim,16,Augsburg,HOME_TEAM,4,0
3010,3,2024-09-15,13,Bundesliga,16,Augsburg,20,St. Pauli,HOME_TEAM,3,1
3011,4,2024-09-20,18,Bundesliga,16,Augsburg,15,Mainz,AWAY_TEAM,2,3
3012,5,2024-09-28,13,Bundesliga,721,RB Leipzig,16,Augsburg,HOME_TEAM,4,0
3013,6,2024-10-04,18,Bundesliga,16,Augsburg,18,M'gladbach,HOME_TEAM,2,1
3014,7,2024-10-19,13,Bundesliga,17,Freiburg,16,Augsburg,HOME_TEAM,3,1
3015,8,2024-10-26,13,Bundesliga,16,Augsburg,4,Dortmund,HOME_TEAM,2,1
3016,9,2024-11-02,14,Bundesliga,11,Wolfsburg,16,Augsburg,DRAW,1,1
3017,10,2024-11-10,14,Bundesliga,16,Augsburg,2,Hoffenheim,DRAW,0,0
3018,11,2024-11-22,19,Bundesliga,5,Bayern,16,Augsburg,HOME_TEAM,3,0
3019,12,2024-11-30,14,Bundesliga,16,Augsburg,36,Bochum,HOME_TEAM,1,0
3020,13,2024-12-07,14,Bundesliga,19,Frankfurt,16,Augsburg,DRAW,2,2
3021,14,2024-12-14,14,Bundesliga,16,Augsburg,3,Leverkusen,AWAY_TEAM,0,2
3022,15,2024-12-21,14,Bundesliga,720,Holstein Kiel,16,Augsburg,HOME_TEAM,5,1
3023,16,2025-01-12,16,Bundesliga,16,Augsburg,10,Stuttgart,AWAY_TEAM,0,1
3024,17,2025-01-15,19,Bundesliga,28,Union Berlin,16,Augsburg,AWAY_TEAM,0,2
3025,18,2025-01-19,16,Bundesliga,12,Bremen,16,Augsburg,AWAY_TEAM,0,2
3026,19,2025-01-25,14,Bundesliga,16,Augsburg,44,Heidenheim,HOME_TEAM,2,1
3027,20,2025-02-01,14,Bundesliga,20,St. Pauli,16,Augsburg,DRAW,1,1
3028,21,2025-02-08,14,Bundesliga,15,Mainz,16,Augsburg,DRAW,0,0
3029,22,2025-02-14,19,Bundesliga,16,Augsburg,721,RB Leipzig,DRAW,0,0
3030,23,2025-02-22,14,Bundesliga,18,M'gladbach,16,Augsburg,AWAY_TEAM,0,3
3031,24,2025-03-02,16,Bundesliga,16,Augsburg,17,Freiburg,DRAW,0,0
3032,25,2025-03-08,14,Bundesliga,4,Dortmund,16,Augsburg,AWAY_TEAM,0,1
3033,26,2025-03-15,14,Bundesliga,16,Augsburg,11,Wolfsburg,HOME_TEAM,1,0
3034,27,2025-03-29,14,Bundesliga,2,Hoffenheim,16,Augsburg,DRAW,1,1
3035,28,2025-04-04,18,Bundesliga,16,Augsburg,5,Bayern,AWAY_TEAM,1,3
3036,29,2025-04-12,13,Bundesliga,36,Bochum,16,Augsburg,AWAY_TEAM,1,2
3037,30,2025-04-20,13,Bundesliga,16,Augsburg,19,Frankfurt,DRAW,0,0
3038,31,2025-04-26,13,Bundesliga,3,Leverkusen,16,Augsburg,HOME_TEAM,2,0
3039,32,2025-05-04,13,Bundesliga,16,Augsburg,720,Holstein Kiel,AWAY_TEAM,1,3
3040,33,2025-05-11,17,Bundesliga,10,Stuttgart,16,Augsburg,HOME_TEAM,4,0
3041,34,2025-05-17,13,Bundesliga,16,Augsburg,28,Union Berlin,AWAY_TEAM,1,2
3042,1,2024-08-24,13,Bundesliga,17,Freiburg,10,Stuttgart,HOME_TEAM,3,1
3043,2,2024-09-01,15,Bundesliga,5,Bayern,17,Freiburg,HOME_TEAM,2,0
3044,3,2024-09-14,13,Bundesliga,17,Freiburg,36,Bochum,HOME_TEAM,2,1
3045,4,2024-09-21,13,Bundesliga,44,Heidenheim,17,Freiburg,AWAY_TEAM,0,3
3046,5,2024-09-28,13,Bundesliga,17,Freiburg,20,St. Pauli,AWAY_TEAM,0,3
3047,6,2024-10-05,13,Bundesliga,12,Bremen,17,Freiburg,AWAY_TEAM,0,1
3048,7,2024-10-19,13,Bundesliga,17,Freiburg,16,Augsburg,HOME_TEAM,3,1
3049,8,2024-10-26,13,Bundesliga,721,RB Leipzig,17,Freiburg,HOME_TEAM,3,1
3050,9,2024-11-03,14,Bundesliga,17,Freiburg,15,Mainz,DRAW,0,0
3051,10,2024-11-08,19,Bundesliga,28,Union Berlin,17,Freiburg,DRAW,0,0
3052,11,2024-11-23,14,Bundesliga,4,Dortmund,17,Freiburg,HOME_TEAM,4,0
3053,12,2024-11-30,14,Bundesliga,17,Freiburg,18,M'gladbach,HOME_TEAM,3,1
3054,13,2024-12-08,16,Bundesliga,2,Hoffenheim,17,Freiburg,DRAW,1,1
3055,14,2024-12-13,19,Bundesliga,17,Freiburg,11,Wolfsburg,HOME_TEAM,3,2
3056,15,2024-12-21,17,Bundesliga,3,Leverkusen,17,Freiburg,HOME_TEAM,5,1
3057,16,2025-01-11,14,Bundesliga,17,Freiburg,720,Holstein Kiel,HOME_TEAM,3,2
3058,17,2025-01-14,19,Bundesliga,19,Frankfurt,17,Freiburg,HOME_TEAM,4,1
3059,18,2025-01-18,14,Bundesliga,10,Stuttgart,17,Freiburg,HOME_TEAM,4,0
3060,19,2025-01-25,14,Bundesliga,17,Freiburg,5,Bayern,AWAY_TEAM,1,2
3061,20,2025-02-01,14,Bundesliga,36,Bochum,17,Freiburg,AWAY_TEAM,0,1
3062,21,2025-02-08,14,Bundesliga,17,Freiburg,44,Heidenheim,HOME_TEAM,1,0
3063,22,2025-02-15,14,Bundesliga,20,St. Pauli,17,Freiburg,AWAY_TEAM,0,1
3064,23,2025-02-21,19,Bundesliga,17,Freiburg,12,Bremen,HOME_TEAM,5,0
3065,24,2025-03-02,16,Bundesliga,16,Augsburg,17,Freiburg,DRAW,0,0
3066,25,2025-03-08,17,Bundesliga,17,Freiburg,721,RB Leipzig,DRAW,0,0
3067,26,2025-03-15,14,Bundesliga,15,Mainz,17,Freiburg,DRAW,2,2
3068,27,2025-03-30,13,Bundesliga,17,Freiburg,28,Union Berlin,AWAY_TEAM,1,2
3069,28,2025-04-05,13,Bundesliga,17,Freiburg,4,Dortmund,AWAY_TEAM,1,4
3070,29,2025-04-12,13,Bundesliga,18,M'gladbach,17,Freiburg,AWAY_TEAM,1,2
3071,30,2025-04-19,13,Bundesliga,17,Freiburg,2,Hoffenheim,HOME_TEAM,3,2
3072,31,2025-04-26,13,Bundesliga,11,Wolfsburg,17,Freiburg,AWAY_TEAM,0,1
3073,32,2025-05-04,15,Bundesliga,17,Freiburg,3,Leverkusen,DRAW,2,2
3074,33,2025-05-10,13,Bundesliga,720,Holstein Kiel,17,Freiburg,AWAY_TEAM,1,2
3075,34,2025-05-17,13,Bundesliga,17,Freiburg,19,Frankfurt,AWAY_TEAM,1,3
3076,1,2024-08-23,18,Bundesliga,18,M'gladbach,3,Leverkusen,AWAY_TEAM,2,3
3077,2,2024-08-31,13,Bundesliga,36,Bochum,18,M'gladbach,AWAY_TEAM,0,2
3078,3,2024-09-14,13,Bundesliga,18,M'gladbach,10,Stuttgart,AWAY_TEAM,1,3
3079,4,2024-09-21,16,Bundesliga,19,Frankfurt,18,M'gladbach,HOME_TEAM,2,0
3080,5,2024-09-28,13,Bundesliga,18,M'gladbach,28,Union Berlin,HOME_TEAM,1,0
3081,6,2024-10-04,18,Bundesliga,16,Augsburg,18,M'gladbach,HOME_TEAM,2,1
3082,7,2024-10-19,13,Bundesliga,18,M'gladbach,44,Heidenheim,HOME_TEAM,3,2
3083,8,2024-10-25,18,Bundesliga,15,Mainz,18,M'gladbach,DRAW,1,1
3084,9,2024-11-03,16,Bundesliga,18,M'gladbach,12,Bremen,HOME_TEAM,4,1
3085,10,2024-11-09,17,Bundesliga,721,RB Leipzig,18,M'gladbach,DRAW,0,0
3086,11,2024-11-24,16,Bundesliga,18,M'gladbach,20,St. Pauli,HOME_TEAM,2,0
3087,12,2024-11-30,14,Bundesliga,17,Freiburg,18,M'gladbach,HOME_TEAM,3,1
3088,13,2024-12-07,17,Bundesliga,18,M'gladbach,4,Dortmund,DRAW,1,1
3089,14,2024-12-14,14,Bundesliga,18,M'gladbach,720,Holstein Kiel,HOME_TEAM,4,1
3090,15,2024-12-21,14,Bundesliga,2,Hoffenheim,18,M'gladbach,AWAY_TEAM,1,2
3091,16,2025-01-11,17,Bundesliga,18,M'gladbach,5,Bayern,AWAY_TEAM,0,1
3092,17,2025-01-14,19,Bundesliga,11,Wolfsburg,18,M'gladbach,HOME_TEAM,5,1
3093,18,2025-01-18,17,Bundesliga,3,Leverkusen,18,M'gladbach,HOME_TEAM,3,1
3094,19,2025-01-25,17,Bundesliga,18,M'gladbach,36,Bochum,HOME_TEAM,3,0
3095,20,2025-02-01,14,Bundesliga,10,Stuttgart,18,M'gladbach,AWAY_TEAM,1,2
3096,21,2025-02-08,17,Bundesliga,18,M'gladbach,19,Frankfurt,DRAW,1,1
3097,22,2025-02-15,14,Bundesliga,28,Union Berlin,18,M'gladbach,AWAY_TEAM,1,2
3098,23,2025-02-22,14,Bundesliga,18,M'gladbach,16,Augsburg,AWAY_TEAM,0,3
3099,24,2025-03-01,14,Bundesliga,44,Heidenheim,18,M'gladbach,AWAY_TEAM,0,3
3100,25,2025-03-07,19,Bundesliga,18,M'gladbach,15,Mainz,AWAY_TEAM,1,3
3101,26,2025-03-15,14,Bundesliga,12,Bremen,18,M'gladbach,AWAY_TEAM,2,4
3102,27,2025-03-29,14,Bundesliga,18,M'gladbach,721,RB Leipzig,HOME_TEAM,1,0
3103,28,2025-04-06,13,Bundesliga,20,St. Pauli,18,M'gladbach,DRAW,1,1
3104,29,2025-04-12,13,Bundesliga,18,M'gladbach,17,Freiburg,AWAY_TEAM,1,2
3105,30,2025-04-20,15,Bundesliga,4,Dortmund,18,M'gladbach,HOME_TEAM,3,2
3106,31,2025-04-26,13,Bundesliga,720,Holstein Kiel,18,M'gladbach,HOME_TEAM,4,3
3107,32,2025-05-03,13,Bundesliga,18,M'gladbach,2,Hoffenheim,DRAW,4,4
3108,33,2025-05-10,16,Bundesliga,5,Bayern,18,M'gladbach,HOME_TEAM,2,0
3109,34,2025-05-17,13,Bundesliga,18,M'gladbach,11,Wolfsburg,AWAY_TEAM,0,1
3110,1,2024-08-24,16,Bundesliga,4,Dortmund,19,Frankfurt,HOME_TEAM,2,0
3111,2,2024-08-31,13,Bundesliga,19,Frankfurt,2,Hoffenheim,HOME_TEAM,3,1
3112,3,2024-09-14,13,Bundesliga,11,Wolfsburg,19,Frankfurt,AWAY_TEAM,1,2
3113,4,2024-09-21,16,Bundesliga,19,Frankfurt,18,M'gladbach,HOME_TEAM,2,0
3114,5,2024-09-29,13,Bundesliga,720,Holstein Kiel,19,Frankfurt,AWAY_TEAM,2,4
3115,6,2024-10-06,15,Bundesliga,19,Frankfurt,5,Bayern,DRAW,3,3
3116,7,2024-10-19,13,Bundesliga,3,Leverkusen,19,Frankfurt,HOME_TEAM,2,1
3117,8,2024-10-27,16,Bundesliga,28,Union Berlin,19,Frankfurt,DRAW,1,1
3118,9,2024-11-02,14,Bundesliga,19,Frankfurt,36,Bochum,HOME_TEAM,7,2
3119,10,2024-11-10,16,Bundesliga,10,Stuttgart,19,Frankfurt,AWAY_TEAM,2,3
3120,11,2024-11-23,17,Bundesliga,19,Frankfurt,12,Bremen,HOME_TEAM,1,0
3121,12,2024-12-01,16,Bundesliga,44,Heidenheim,19,Frankfurt,AWAY_TEAM,0,4
3122,13,2024-12-07,14,Bundesliga,19,Frankfurt,16,Augsburg,DRAW,2,2
3123,14,2024-12-15,18,Bundesliga,721,RB Leipzig,19,Frankfurt,HOME_TEAM,2,1
3124,15,2024-12-21,14,Bundesliga,19,Frankfurt,15,Mainz,AWAY_TEAM,1,3
3125,16,2025-01-11,14,Bundesliga,20,St. Pauli,19,Frankfurt,AWAY_TEAM,0,1
3126,17,2025-01-14,19,Bundesliga,19,Frankfurt,17,Freiburg,HOME_TEAM,4,1
3127,18,2025-01-17,19,Bundesliga,19,Frankfurt,4,Dortmund,HOME_TEAM,2,0
3128,19,2025-01-26,14,Bundesliga,2,Hoffenheim,19,Frankfurt,DRAW,2,2
3129,20,2025-02-02,14,Bundesliga,19,Frankfurt,11,Wolfsburg,DRAW,1,1
3130,21,2025-02-08,17,Bundesliga,18,M'gladbach,19,Frankfurt,DRAW,1,1
3131,22,2025-02-16,16,Bundesliga,19,Frankfurt,720,Holstein Kiel,HOME_TEAM,3,1
3132,23,2025-02-23,16,Bundesliga,5,Bayern,19,Frankfurt,HOME_TEAM,4,0
3133,24,2025-03-01,17,Bundesliga,19,Frankfurt,3,Leverkusen,AWAY_TEAM,1,4
3134,25,2025-03-09,14,Bundesliga,19,Frankfurt,28,Union Berlin,AWAY_TEAM,1,2
3135,26,2025-03-16,15,Bundesliga,36,Bochum,19,Frankfurt,AWAY_TEAM,1,3
3136,27,2025-03-29,17,Bundesliga,19,Frankfurt,10,Stuttgart,HOME_TEAM,1,0
3137,28,2025-04-05,16,Bundesliga,12,Bremen,19,Frankfurt,HOME_TEAM,2,0
3138,29,2025-04-13,15,Bundesliga,19,Frankfurt,44,Heidenheim,HOME_TEAM,3,0
3139,30,2025-04-20,13,Bundesliga,16,Augsburg,19,Frankfurt,DRAW,0,0
3140,31,2025-04-26,16,Bundesliga,19,Frankfurt,721,RB Leipzig,HOME_TEAM,4,0
3141,32,2025-05-04,17,Bundesliga,15,Mainz,19,Frankfurt,DRAW,1,1
3142,33,2025-05-11,15,Bundesliga,19,Frankfurt,20,St. Pauli,DRAW,2,2
3143,34,2025-05-17,13,Bundesliga,17,Freiburg,19,Frankfurt,AWAY_TEAM,1,3
3144,1,2024-08-25,15,Bundesliga,20,St. Pauli,44,Heidenheim,AWAY_TEAM,0,2
3145,2,2024-08-30,18,Bundesliga,28,Union Berlin,20,St. Pauli,HOME_TEAM,1,0
3146,3,2024-09-15,13,Bundesliga,16,Augsburg,20,St. Pauli,HOME_TEAM,3,1
3147,4,2024-09-22,17,Bundesliga,20,St. Pauli,721,RB Leipzig,DRAW,0,0
3148,5,2024-09-28,13,Bundesliga,17,Freiburg,20,St. Pauli,AWAY_TEAM,0,3
3149,6,2024-10-05,16,Bundesliga,20,St. Pauli,15,Mainz,AWAY_TEAM,0,3
3150,7,2024-10-18,18,Bundesliga,4,Dortmund,20,St. Pauli,HOME_TEAM,2,1
3151,8,2024-10-26,13,Bundesliga,20,St. Pauli,11,Wolfsburg,DRAW,0,0
3152,9,2024-11-02,14,Bundesliga,2,Hoffenheim,20,St. Pauli,AWAY_TEAM,0,2
3153,10,2024-11-09,14,Bundesliga,20,St. Pauli,5,Bayern,AWAY_TEAM,0,1
3154,11,2024-11-24,16,Bundesliga,18,M'gladbach,20,St. Pauli,HOME_TEAM,2,0
3155,12,2024-11-29,19,Bundesliga,20,St. Pauli,720,Holstein Kiel,HOME_TEAM,3,1
3156,13,2024-12-07,14,Bundesliga,3,Leverkusen,20,St. Pauli,HOME_TEAM,2,1
3157,14,2024-12-14,17,Bundesliga,20,St. Pauli,12,Bremen,AWAY_TEAM,0,2
3158,15,2024-12-21,14,Bundesliga,10,Stuttgart,20,St. Pauli,AWAY_TEAM,0,1
3159,16,2025-01-11,14,Bundesliga,20,St. Pauli,19,Frankfurt,AWAY_TEAM,0,1
3160,17,2025-01-15,17,Bundesliga,36,Bochum,20,St. Pauli,HOME_TEAM,1,0
3161,18,2025-01-18,14,Bundesliga,44,Heidenheim,20,St. Pauli,AWAY_TEAM,0,2
3162,19,2025-01-26,16,Bundesliga,20,St. Pauli,28,Union Berlin,HOME_TEAM,3,0
3163,20,2025-02-01,14,Bundesliga,20,St. Pauli,16,Augsburg,DRAW,1,1
3164,21,2025-02-09,16,Bundesliga,721,RB Leipzig,20,St. Pauli,HOME_TEAM,2,0
3165,22,2025-02-15,14,Bundesliga,20,St. Pauli,17,Freiburg,AWAY_TEAM,0,1
3166,23,2025-02-22,14,Bundesliga,15,Mainz,20,St. Pauli,HOME_TEAM,2,0
3167,24,2025-03-01,14,Bundesliga,20,St. Pauli,4,Dortmund,AWAY_TEAM,0,2
3168,25,2025-03-08,14,Bundesliga,11,Wolfsburg,20,St. Pauli,DRAW,1,1
3169,26,2025-03-14,19,Bundesliga,20,St. Pauli,2,Hoffenheim,HOME_TEAM,1,0
3170,27,2025-03-29,14,Bundesliga,5,Bayern,20,St. Pauli,HOME_TEAM,3,2
3171,28,2025-04-06,13,Bundesliga,20,St. Pauli,18,M'gladbach,DRAW,1,1
3172,29,2025-04-12,13,Bundesliga,720,Holstein Kiel,20,St. Pauli,AWAY_TEAM,1,2
3173,30,2025-04-20,17,Bundesliga,20,St. Pauli,3,Leverkusen,DRAW,1,1
3174,31,2025-04-27,15,Bundesliga,12,Bremen,20,St. Pauli,DRAW,0,0
3175,32,2025-05-03,13,Bundesliga,20,St. Pauli,10,Stuttgart,AWAY_TEAM,0,1
3176,33,2025-05-11,15,Bundesliga,19,Frankfurt,20,St. Pauli,DRAW,2,2
3177,34,2025-05-17,13,Bundesliga,20,St. Pauli,36,Bochum,AWAY_TEAM,0,2
3178,1,2024-08-24,13,Bundesliga,15,Mainz,28,Union Berlin,DRAW,1,1
3179,2,2024-08-30,18,Bundesliga,28,Union Berlin,20,St. Pauli,HOME_TEAM,1,0
3180,3,2024-09-14,13,Bundesliga,721,RB Leipzig,28,Union Berlin,DRAW,0,0
3181,4,2024-09-21,13,Bundesliga,28,Union Berlin,2,Hoffenheim,HOME_TEAM,2,1
3182,5,2024-09-28,13,Bundesliga,18,M'gladbach,28,Union Berlin,HOME_TEAM,1,0
3183,6,2024-10-05,13,Bundesliga,28,Union Berlin,4,Dortmund,HOME_TEAM,2,1
3184,7,2024-10-20,13,Bundesliga,720,Holstein Kiel,28,Union Berlin,AWAY_TEAM,0,2
3185,8,2024-10-27,16,Bundesliga,28,Union Berlin,19,Frankfurt,DRAW,1,1
3186,9,2024-11-02,14,Bundesliga,5,Bayern,28,Union Berlin,HOME_TEAM,3,0
3187,10,2024-11-08,19,Bundesliga,28,Union Berlin,17,Freiburg,DRAW,0,0
3188,11,2024-11-23,14,Bundesliga,11,Wolfsburg,28,Union Berlin,HOME_TEAM,1,0
3189,12,2024-11-30,14,Bundesliga,28,Union Berlin,3,Leverkusen,AWAY_TEAM,1,2
3190,13,2024-12-06,19,Bundesliga,10,Stuttgart,28,Union Berlin,HOME_TEAM,3,2
3191,14,2024-12-14,14,Bundesliga,28,Union Berlin,36,Bochum,AWAY_TEAM,0,2
3192,15,2024-12-21,14,Bundesliga,12,Bremen,28,Union Berlin,HOME_TEAM,4,1
3193,16,2025-01-11,14,Bundesliga,44,Heidenheim,28,Union Berlin,HOME_TEAM,2,0
3194,17,2025-01-15,19,Bundesliga,28,Union Berlin,16,Augsburg,AWAY_TEAM,0,2
3195,18,2025-01-19,14,Bundesliga,28,Union Berlin,15,Mainz,HOME_TEAM,2,1
3196,19,2025-01-26,16,Bundesliga,20,St. Pauli,28,Union Berlin,HOME_TEAM,3,0
3197,20,2025-02-01,17,Bundesliga,28,Union Berlin,721,RB Leipzig,DRAW,0,0
3198,21,2025-02-08,14,Bundesliga,2,Hoffenheim,28,Union Berlin,AWAY_TEAM,0,4
3199,22,2025-02-15,14,Bundesliga,28,Union Berlin,18,M'gladbach,AWAY_TEAM,1,2
3200,23,2025-02-22,17,Bundesliga,4,Dortmund,28,Union Berlin,HOME_TEAM,6,0
3201,24,2025-03-02,14,Bundesliga,28,Union Berlin,720,Holstein Kiel,AWAY_TEAM,0,1
3202,25,2025-03-09,14,Bundesliga,19,Frankfurt,28,Union Berlin,AWAY_TEAM,1,2
3203,26,2025-03-15,14,Bundesliga,28,Union Berlin,5,Bayern,DRAW,1,1
3204,27,2025-03-30,13,Bundesliga,17,Freiburg,28,Union Berlin,AWAY_TEAM,1,2
3205,28,2025-04-06,15,Bundesliga,28,Union Berlin,11,Wolfsburg,HOME_TEAM,1,0
3206,29,2025-04-12,13,Bundesliga,3,Leverkusen,28,Union Berlin,DRAW,0,0
3207,30,2025-04-19,16,Bundesliga,28,Union Berlin,10,Stuttgart,DRAW,4,4
3208,31,2025-04-27,13,Bundesliga,36,Bochum,28,Union Berlin,DRAW,1,1
3209,32,2025-05-03,13,Bundesliga,28,Union Berlin,12,Bremen,DRAW,2,2
3210,33,2025-05-10,13,Bundesliga,28,Union Berlin,44,Heidenheim,AWAY_TEAM,0,3
3211,34,2025-05-17,13,Bundesliga,16,Augsburg,28,Union Berlin,AWAY_TEAM,1,2
3212,1,2024-08-25,15,Bundesliga,20,St. Pauli,44,Heidenheim,AWAY_TEAM,0,2
3213,2,2024-09-01,13,Bundesliga,44,Heidenheim,16,Augsburg,HOME_TEAM,4,0
3214,3,2024-09-13,18,Bundesliga,4,Dortmund,44,Heidenheim,HOME_TEAM,4,2
3215,4,2024-09-21,13,Bundesliga,44,Heidenheim,17,Freiburg,AWAY_TEAM,0,3
3216,5,2024-09-28,13,Bundesliga,15,Mainz,44,Heidenheim,AWAY_TEAM,0,2
3217,6,2024-10-06,13,Bundesliga,44,Heidenheim,721,RB Leipzig,AWAY_TEAM,0,1
3218,7,2024-10-19,13,Bundesliga,18,M'gladbach,44,Heidenheim,HOME_TEAM,3,2
3219,8,2024-10-27,18,Bundesliga,44,Heidenheim,2,Hoffenheim,DRAW,0,0
3220,9,2024-11-02,14,Bundesliga,720,Holstein Kiel,44,Heidenheim,HOME_TEAM,1,0
3221,10,2024-11-10,18,Bundesliga,44,Heidenheim,11,Wolfsburg,AWAY_TEAM,1,3
3222,11,2024-11-23,14,Bundesliga,3,Leverkusen,44,Heidenheim,HOME_TEAM,5,2
3223,12,2024-12-01,16,Bundesliga,44,Heidenheim,19,Frankfurt,AWAY_TEAM,0,4
3224,13,2024-12-07,14,Bundesliga,5,Bayern,44,Heidenheim,HOME_TEAM,4,2
3225,14,2024-12-15,14,Bundesliga,44,Heidenheim,10,Stuttgart,AWAY_TEAM,1,3
3226,15,2024-12-22,14,Bundesliga,36,Bochum,44,Heidenheim,HOME_TEAM,2,0
3227,16,2025-01-11,14,Bundesliga,44,Heidenheim,28,Union Berlin,HOME_TEAM,2,0
3228,17,2025-01-15,19,Bundesliga,12,Bremen,44,Heidenheim,DRAW,3,3
3229,18,2025-01-18,14,Bundesliga,44,Heidenheim,20,St. Pauli,AWAY_TEAM,0,2
3230,19,2025-01-25,14,Bundesliga,16,Augsburg,44,Heidenheim,HOME_TEAM,2,1
3231,20,2025-02-01,14,Bundesliga,44,Heidenheim,4,Dortmund,AWAY_TEAM,1,2
3232,21,2025-02-08,14,Bundesliga,17,Freiburg,44,Heidenheim,HOME_TEAM,1,0
3233,22,2025-02-16,18,Bundesliga,44,Heidenheim,15,Mainz,AWAY_TEAM,0,2
3234,23,2025-02-23,14,Bundesliga,721,RB Leipzig,44,Heidenheim,DRAW,2,2
3235,24,2025-03-01,14,Bundesliga,44,Heidenheim,18,M'gladbach,AWAY_TEAM,0,3
3236,25,2025-03-09,16,Bundesliga,2,Hoffenheim,44,Heidenheim,DRAW,1,1
3237,26,2025-03-16,16,Bundesliga,44,Heidenheim,720,Holstein Kiel,HOME_TEAM,3,1
3238,27,2025-03-29,14,Bundesliga,11,Wolfsburg,44,Heidenheim,AWAY_TEAM,0,1
3239,28,2025-04-05,13,Bundesliga,44,Heidenheim,3,Leverkusen,AWAY_TEAM,0,1
3240,29,2025-04-13,15,Bundesliga,19,Frankfurt,44,Heidenheim,HOME_TEAM,3,0
3241,30,2025-04-19,13,Bundesliga,44,Heidenheim,5,Bayern,AWAY_TEAM,0,4
3242,31,2025-04-25,18,Bundesliga,10,Stuttgart,44,Heidenheim,AWAY_TEAM,0,1
3243,32,2025-05-02,18,Bundesliga,44,Heidenheim,36,Bochum,DRAW,0,0
3244,33,2025-05-10,13,Bundesliga,28,Union Berlin,44,Heidenheim,AWAY_TEAM,0,3
3245,34,2025-05-17,13,Bundesliga,44,Heidenheim,12,Bremen,AWAY_TEAM,1,4
3246,1,2024-08-24,13,Bundesliga,721,RB Leipzig,36,Bochum,HOME_TEAM,1,0
3247,2,2024-08-31,16,Bundesliga,3,Leverkusen,721,RB Leipzig,AWAY_TEAM,2,3
3248,3,2024-09-14,13,Bundesliga,721,RB Leipzig,28,Union Berlin,DRAW,0,0
3249,4,2024-09-22,17,Bundesliga,20,St. Pauli,721,RB Leipzig,DRAW,0,0
3250,5,2024-09-28,13,Bundesliga,721,RB Leipzig,16,Augsburg,HOME_TEAM,4,0
3251,6,2024-10-06,13,Bundesliga,44,Heidenheim,721,RB Leipzig,AWAY_TEAM,0,1
3252,7,2024-10-19,13,Bundesliga,15,Mainz,721,RB Leipzig,AWAY_TEAM,0,2
3253,8,2024-10-26,13,Bundesliga,721,RB Leipzig,17,Freiburg,HOME_TEAM,3,1
3254,9,2024-11-02,17,Bundesliga,4,Dortmund,721,RB Leipzig,HOME_TEAM,2,1
3255,10,2024-11-09,17,Bundesliga,721,RB Leipzig,18,M'gladbach,DRAW,0,0
3256,11,2024-11-23,14,Bundesliga,2,Hoffenheim,721,RB Leipzig,HOME_TEAM,4,3
3257,12,2024-11-30,14,Bundesliga,721,RB Leipzig,11,Wolfsburg,AWAY_TEAM,1,5
